1 1.5765455875498942 0.0843408221443153
3 0.7214793039584682 0.14971739030229728
7 0.7447287571063722 0.09275788311551442
14 0.46273538327633135 0.07999185968161737
21 0.33935626861597273 0.059923101742363975
28 0.2915915310868559 0.035791245219664945
35 0.25802718697859517 0.010659380354908847
42 0.19834954656578518 0.0032007017957681257
49 0.17216841034651104 0.001193277546043704
56 0.18865078194358822 0.014578122221998306
63 0.23580550830580824 0.03345764784335258
